Id	RateDate	Currency	RateYear	RateMonth	BuyingRate	CentralRate	SellingRate
377	2020-12-15	US DOLLAR	2020	December	379.0000	379.5000	380.0000
378	2020-12-14	US DOLLAR	2020	December	379.0000	379.5000	380.0000
379	2020-12-10	US DOLLAR	2020	December	379.0000	379.5000	380.0000
380	2020-12-09	US DOLLAR	2020	December	379.0000	379.5000	380.0000
381	2020-12-08	US DOLLAR	2020	December	379.0000	379.5000	380.0000
382	2020-12-07	US DOLLAR	2020	December	379.0000	379.5000	380.0000
383	2020-12-04	US DOLLAR	2020	December	379.0000	379.5000	380.0000
384	2020-12-03	US DOLLAR	2020	December	379.0000	379.5000	380.0000
385	2020-12-02	US DOLLAR	2020	December	379.0000	379.5000	380.0000
386	2020-12-01	US DOLLAR	2020	December	379.0000	379.5000	380.0000
387	2020-11-30	US DOLLAR	2020	November	379.0000	379.5000	380.0000
388	2020-11-27	US DOLLAR	2020	November	379.0000	379.5000	380.0000
389	2020-11-26	US DOLLAR	2020	November	379.0000	379.5000	380.0000
390	2020-11-25	US DOLLAR	2020	November	379.0000	379.5000	380.0000
391	2020-11-24	US DOLLAR	2020	November	379.0000	379.5000	380.0000
392	2020-11-23	US DOLLAR	2020	November	379.0000	379.5000	380.0000
393	2020-11-20	US DOLLAR	2020	November	379.0000	379.5000	380.0000
394	2020-11-19	US DOLLAR	2020	November	379.0000	379.5000	380.0000
395	2020-11-18	US DOLLAR	2020	November	379.0000	379.5000	380.0000
396	2020-11-17	US DOLLAR	2020	November	379.0000	379.5000	380.0000
397	2020-11-16	US DOLLAR	2020	November	379.0000	379.5000	380.0000
398	2020-11-13	US DOLLAR	2020	November	379.0000	379.5000	380.0000
399	2020-11-12	US DOLLAR	2020	November	379.0000	379.5000	380.0000
400	2020-11-11	US DOLLAR	2020	November	379.0000	379.5000	380.0000
401	2020-11-10	US DOLLAR	2020	November	379.0000	379.5000	380.0000
402	2020-11-09	US DOLLAR	2020	November	379.0000	379.5000	380.0000
403	2020-11-06	US DOLLAR	2020	November	379.0000	379.5000	380.0000
404	2020-11-05	US DOLLAR	2020	November	379.0000	379.5000	380.0000
405	2020-11-04	US DOLLAR	2020	November	379.0000	379.5000	380.0000
406	2020-11-03	US DOLLAR	2020	November	379.0000	379.5000	380.0000
407	2020-11-02	US DOLLAR	2020	November	379.0000	379.5000	380.0000
408	2020-10-30	US DOLLAR	2020	October	379.0000	379.5000	380.0000
409	2020-10-28	US DOLLAR	2020	October	379.0000	379.5000	380.0000
410	2020-10-27	US DOLLAR	2020	October	379.0000	379.5000	380.0000
411	2020-10-26	US DOLLAR	2020	October	379.0000	379.5000	380.0000
412	2020-10-23	US DOLLAR	2020	October	379.0000	379.5000	380.0000
413	2020-10-22	US DOLLAR	2020	October	379.0000	379.5000	380.0000
414	2020-10-21	US DOLLAR	2020	October	379.0000	379.5000	380.0000
415	2020-10-20	US DOLLAR	2020	October	379.0000	379.5000	380.0000
416	2020-10-19	US DOLLAR	2020	October	379.0000	379.5000	380.0000
417	2020-10-16	US DOLLAR	2020	October	379.0000	379.5000	380.0000
418	2020-10-15	US DOLLAR	2020	October	379.0000	379.5000	380.0000
419	2020-10-14	US DOLLAR	2020	October	379.0000	379.5000	380.0000
420	2020-10-13	US DOLLAR	2020	October	379.0000	379.5000	380.0000
421	2020-10-12	US DOLLAR	2020	October	379.0000	379.5000	380.0000
422	2020-10-08	US DOLLAR	2020	October	379.0000	379.5000	380.0000
423	2020-10-07	US DOLLAR	2020	October	379.0000	379.5000	380.0000
424	2020-10-06	US DOLLAR	2020	October	379.0000	379.5000	380.0000
425	2020-10-05	US DOLLAR	2020	October	380.0000	380.5000	381.0000
426	2020-10-02	US DOLLAR	2020	October	379.0000	379.5000	380.0000
427	2020-09-30	US DOLLAR	2020	September	379.0000	379.5000	380.0000
428	2020-09-29	US DOLLAR	2020	September	379.0000	379.5000	380.0000
429	2020-09-28	US DOLLAR	2020	September	379.0000	379.5000	380.0000
430	2020-09-25	US DOLLAR	2020	September	379.0000	379.5000	380.0000
431	2020-09-24	US DOLLAR	2020	September	379.0000	379.5000	380.0000
432	2020-09-23	US DOLLAR	2020	September	379.0000	379.5000	380.0000
433	2020-09-22	US DOLLAR	2020	September	379.0000	379.5000	380.0000
434	2020-09-21	US DOLLAR	2020	September	379.0000	379.5000	380.0000
435	2020-09-18	US DOLLAR	2020	September	379.0000	379.5000	380.0000
436	2020-09-17	US DOLLAR	2020	September	379.0000	379.5000	380.0000
437	2020-09-16	US DOLLAR	2020	September	379.0000	379.5000	380.0000
438	2020-09-15	US DOLLAR	2020	September	379.0000	379.5000	380.0000
439	2020-09-14	US DOLLAR	2020	September	379.0000	379.5000	380.0000
440	2020-09-11	US DOLLAR	2020	September	379.0000	379.5000	380.0000
441	2020-09-10	US DOLLAR	2020	September	379.0000	379.5000	380.0000
442	2020-09-09	US DOLLAR	2020	September	379.0000	379.5000	380.0000
443	2020-09-08	US DOLLAR	2020	September	379.0000	379.5000	380.0000
444	2020-09-07	US DOLLAR	2020	September	379.0000	379.5000	380.0000
445	2020-09-04	US DOLLAR	2020	September	379.0000	379.5000	380.0000
446	2020-09-03	US DOLLAR	2020	September	379.0000	379.5000	380.0000
447	2020-09-02	US DOLLAR	2020	September	379.0000	379.5000	380.0000
448	2020-09-01	US DOLLAR	2020	September	379.0000	379.5000	380.0000
449	2020-08-31	US DOLLAR	2020	August	379.0000	379.5000	380.0000
450	2020-08-28	US DOLLAR	2020	August	379.0000	379.5000	380.0000
451	2020-08-27	US DOLLAR	2020	August	379.0000	379.5000	380.0000
452	2020-08-26	US DOLLAR	2020	August	379.0000	379.5000	380.0000
453	2020-08-25	US DOLLAR	2020	August	379.0000	379.5000	380.0000
454	2020-08-24	US DOLLAR	2020	August	379.0000	379.5000	380.0000
455	2020-08-21	US DOLLAR	2020	August	379.0000	379.5000	380.0000
456	2020-08-20	US DOLLAR	2020	August	379.0000	379.5000	380.0000
457	2020-08-19	US DOLLAR	2020	August	379.0000	379.5000	380.0000
458	2020-08-18	US DOLLAR	2020	August	379.0000	379.5000	380.0000
459	2020-08-17	US DOLLAR	2020	August	379.0000	379.5000	380.0000
460	2020-08-14	US DOLLAR	2020	August	379.0000	379.5000	380.0000
461	2020-08-13	US DOLLAR	2020	August	379.0000	379.5000	380.0000
462	2020-08-12	US DOLLAR	2020	August	379.0000	379.5000	380.0000
463	2020-08-11	US DOLLAR	2020	August	379.0000	379.5000	380.0000
464	2020-08-10	US DOLLAR	2020	August	379.0000	379.5000	380.0000
465	2020-08-07	US DOLLAR	2020	August	379.0000	379.5000	380.0000
466	2020-08-06	US DOLLAR	2020	August	379.0000	379.5000	380.0000
467	2020-08-05	US DOLLAR	2020	August	360.0000	360.5000	361.0000
468	2020-08-04	US DOLLAR	2020	August	360.0000	360.5000	361.0000
469	2020-08-03	US DOLLAR	2020	August	360.0000	360.5000	361.0000
470	2020-07-29	US DOLLAR	2020	July	360.0000	360.5000	361.0000
471	2020-07-28	US DOLLAR	2020	July	360.0000	360.5000	361.0000
472	2020-07-27	US DOLLAR	2020	July	360.0000	360.5000	361.0000
473	2020-07-24	US DOLLAR	2020	July	360.0000	360.5000	361.0000
474	2020-07-23	US DOLLAR	2020	July	360.0000	360.5000	361.0000
475	2020-07-22	US DOLLAR	2020	July	360.0000	360.5000	361.0000
476	2020-07-21	US DOLLAR	2020	July	360.0000	360.5000	361.0000
477	2020-07-20	US DOLLAR	2020	July	360.0000	360.5000	361.0000
478	2020-07-17	US DOLLAR	2020	July	360.0000	360.5000	361.0000
479	2020-07-16	US DOLLAR	2020	July	360.0000	360.5000	361.0000
480	2020-07-15	US DOLLAR	2020	July	360.0000	360.5000	361.0000
481	2020-07-14	US DOLLAR	2020	July	360.0000	360.5000	361.0000
482	2020-07-13	US DOLLAR	2020	July	360.0000	360.5000	361.0000
483	2020-07-10	US DOLLAR	2020	July	360.0000	360.5000	361.0000
484	2020-07-08	US DOLLAR	2020	July	360.0000	360.5000	361.0000
485	2020-07-07	US DOLLAR	2020	July	360.0000	360.5000	361.0000
486	2020-07-06	US DOLLAR	2020	July	360.0000	360.5000	361.0000
487	2020-07-03	US DOLLAR	2020	July	360.0000	360.5000	361.0000
488	2020-07-02	US DOLLAR	2020	July	360.0000	360.5000	361.0000
489	2020-07-01	US DOLLAR	2020	July	360.0000	360.5000	361.0000
490	2020-06-30	US DOLLAR	2020	June	360.0000	360.5000	361.0000
491	2020-06-29	US DOLLAR	2020	June	360.0000	360.5000	361.0000
492	2020-06-26	US DOLLAR	2020	June	360.0000	360.5000	361.0000
493	2020-06-25	US DOLLAR	2020	June	360.0000	360.5000	361.0000
494	2020-06-24	US DOLLAR	2020	June	360.0000	360.5000	361.0000
495	2020-06-23	US DOLLAR	2020	June	360.0000	360.5000	361.0000
496	2020-06-22	US DOLLAR	2020	June	360.0000	360.5000	361.0000
497	2020-06-19	US DOLLAR	2020	June	360.0000	360.5000	361.0000
498	2020-06-18	US DOLLAR	2020	June	360.0000	360.5000	361.0000
499	2020-06-17	US DOLLAR	2020	June	360.0000	360.5000	361.0000
500	2020-06-16	US DOLLAR	2020	June	360.0000	360.5000	361.0000
501	2020-06-15	US DOLLAR	2020	June	360.0000	360.5000	361.0000
502	2020-06-11	US DOLLAR	2020	June	360.0000	360.5000	361.0000
503	2020-06-10	US DOLLAR	2020	June	360.0000	360.5000	361.0000
504	2020-06-09	US DOLLAR	2020	June	360.0000	360.5000	361.0000
505	2020-06-08	US DOLLAR	2020	June	360.0000	360.5000	361.0000
506	2020-06-05	US DOLLAR	2020	June	360.0000	360.5000	361.0000
507	2020-06-04	US DOLLAR	2020	June	360.0000	360.5000	361.0000
508	2020-06-03	US DOLLAR	2020	June	360.0000	360.5000	361.0000
509	2020-06-02	US DOLLAR	2020	June	360.0000	360.5000	361.0000
510	2020-06-01	US DOLLAR	2020	June	360.0000	360.5000	361.0000
511	2020-05-29	US DOLLAR	2020	May	360.0000	360.5000	361.0000
512	2020-05-28	US DOLLAR	2020	May	360.0000	360.5000	361.0000
513	2020-05-27	US DOLLAR	2020	May	360.0000	360.5000	361.0000
514	2020-05-22	US DOLLAR	2020	May	360.0000	360.5000	361.0000
515	2020-05-21	US DOLLAR	2020	May	360.0000	360.5000	361.0000
516	2020-05-20	US DOLLAR	2020	May	360.0000	360.5000	361.0000
517	2020-05-19	US DOLLAR	2020	May	360.0000	360.5000	361.0000
518	2020-05-18	US DOLLAR	2020	May	360.0000	360.5000	361.0000
519	2020-05-15	US DOLLAR	2020	May	360.0000	360.5000	361.0000
520	2020-05-14	US DOLLAR	2020	May	360.0000	360.5000	361.0000
521	2020-05-13	US DOLLAR	2020	May	360.0000	360.5000	361.0000
522	2020-05-12	US DOLLAR	2020	May	360.0000	360.5000	361.0000
523	2020-05-11	US DOLLAR	2020	May	360.0000	360.5000	361.0000
524	2020-05-08	US DOLLAR	2020	May	360.0000	360.5000	361.0000
525	2020-05-07	US DOLLAR	2020	May	360.0000	360.5000	361.0000
526	2020-05-06	US DOLLAR	2020	May	360.0000	360.5000	361.0000
527	2020-05-05	US DOLLAR	2020	May	360.0000	360.5000	361.0000
528	2020-05-04	US DOLLAR	2020	May	360.0000	360.5000	361.0000
529	2020-04-30	US DOLLAR	2020	April	360.0000	360.5000	361.0000
530	2020-04-29	US DOLLAR	2020	April	360.0000	360.5000	361.0000
531	2020-04-28	US DOLLAR	2020	April	360.0000	360.5000	361.0000
532	2020-04-27	US DOLLAR	2020	April	360.0000	360.5000	361.0000
533	2020-04-24	US DOLLAR	2020	April	360.0000	360.5000	361.0000
534	2020-04-23	US DOLLAR	2020	April	360.0000	360.5000	361.0000
535	2020-04-22	US DOLLAR	2020	April	360.0000	360.5000	361.0000
536	2020-04-21	US DOLLAR	2020	April	360.0000	360.5000	361.0000
537	2020-04-20	US DOLLAR	2020	April	360.0000	360.5000	361.0000
538	2020-04-17	US DOLLAR	2020	April	360.0000	360.5000	361.0000
539	2020-04-16	US DOLLAR	2020	April	360.0000	360.5000	361.0000
540	2020-04-15	US DOLLAR	2020	April	360.0000	360.5000	361.0000
541	2020-04-14	US DOLLAR	2020	April	360.0000	360.5000	361.0000
542	2020-04-09	US DOLLAR	2020	April	360.0000	360.5000	361.0000
543	2020-04-08	US DOLLAR	2020	April	360.0000	360.5000	361.0000
544	2020-04-07	US DOLLAR	2020	April	360.0000	360.5000	361.0000
545	2020-04-06	US DOLLAR	2020	April	360.0000	360.5000	361.0000
546	2020-04-03	US DOLLAR	2020	April	360.0000	360.5000	361.0000
547	2020-04-02	US DOLLAR	2020	April	360.0000	360.5000	361.0000
548	2020-04-01	US DOLLAR	2020	April	360.0000	360.5000	361.0000
549	2020-03-31	US DOLLAR	2020	March	360.0000	360.5000	361.0000
550	2020-03-30	US DOLLAR	2020	March	360.0000	360.5000	361.0000
551	2020-03-27	US DOLLAR	2020	March	360.0000	360.5000	361.0000
552	2020-03-26	US DOLLAR	2020	March	360.0000	360.5000	361.0000
553	2020-03-25	US DOLLAR	2020	March	360.0000	360.5000	361.0000
554	2020-03-24	US DOLLAR	2020	March	360.0000	360.5000	361.0000
555	2020-03-23	US DOLLAR	2020	March	360.0000	360.5000	361.0000
556	2020-03-20	US DOLLAR	2020	March	360.0000	360.5000	361.0000
557	2020-03-19	US DOLLAR	2020	March	306.0000	306.5000	307.0000
558	2020-03-18	US DOLLAR	2020	March	306.0000	306.5000	307.0000
559	2020-03-17	US DOLLAR	2020	March	306.0000	306.5000	307.0000
560	2020-03-16	US DOLLAR	2020	March	305.9500	306.4500	306.9500
561	2020-03-12	US DOLLAR	2020	March	305.9500	306.4500	306.9500
562	2020-03-11	US DOLLAR	2020	March	305.9500	306.4500	306.9500
563	2020-03-10	US DOLLAR	2020	March	305.9500	306.4500	306.9500
564	2020-03-09	US DOLLAR	2020	March	306.0000	306.5000	307.0000
565	2020-03-06	US DOLLAR	2020	March	306.0000	306.5000	307.0000
566	2020-03-05	US DOLLAR	2020	March	306.0000	306.5000	307.0000
567	2020-03-04	US DOLLAR	2020	March	306.0000	306.5000	307.0000
568	2020-03-03	US DOLLAR	2020	March	306.0000	306.5000	307.0000
569	2020-03-02	US DOLLAR	2020	March	306.0000	306.5000	307.0000
570	2020-02-28	US DOLLAR	2020	February	305.9500	306.4500	306.9500
571	2020-02-27	US DOLLAR	2020	February	305.9500	306.4500	306.9500
572	2020-02-26	US DOLLAR	2020	February	305.9500	306.4500	306.9500
573	2020-02-25	US DOLLAR	2020	February	305.9500	306.4500	306.9500
574	2020-02-24	US DOLLAR	2020	February	305.9500	306.4500	306.9500
575	2020-02-21	US DOLLAR	2020	February	306.0000	306.5000	307.0000
576	2020-02-20	US DOLLAR	2020	February	306.0000	306.5000	307.0000
577	2020-02-19	US DOLLAR	2020	February	306.0000	306.5000	307.0000
578	2020-02-18	US DOLLAR	2020	February	305.9500	306.4500	306.9500
579	2020-02-17	US DOLLAR	2020	February	305.9500	306.4500	306.9500
580	2020-02-14	US DOLLAR	2020	February	305.9500	306.4500	306.9500
581	2020-02-13	US DOLLAR	2020	February	305.9500	306.4500	306.9500
582	2020-02-12	US DOLLAR	2020	February	305.9000	306.4000	306.9000
583	2020-02-11	US DOLLAR	2020	February	305.9000	306.4000	306.9000
584	2020-02-10	US DOLLAR	2020	February	305.9000	306.4000	306.9000
585	2020-02-07	US DOLLAR	2020	February	305.9500	306.4500	306.9500
586	2020-02-06	US DOLLAR	2020	February	305.9500	306.4500	306.9500
587	2020-02-05	US DOLLAR	2020	February	305.9500	306.4500	306.9500
588	2020-02-04	US DOLLAR	2020	February	306.0000	306.5000	307.0000
589	2020-02-03	US DOLLAR	2020	February	306.0000	306.5000	307.0000
590	2020-01-31	US DOLLAR	2020	January	306.0000	306.5000	307.0000
591	2020-01-30	US DOLLAR	2020	January	306.0000	306.5000	307.0000
592	2020-01-29	US DOLLAR	2020	January	306.0000	306.5000	307.0000
593	2020-01-28	US DOLLAR	2020	January	306.0000	306.5000	307.0000
594	2020-01-27	US DOLLAR	2020	January	305.9500	306.4500	306.9500
595	2020-01-24	US DOLLAR	2020	January	305.9500	306.4500	306.9500
596	2020-01-23	US DOLLAR	2020	January	305.9500	306.4500	306.9500
597	2020-01-22	US DOLLAR	2020	January	305.9500	306.4500	306.9500
598	2020-01-21	US DOLLAR	2020	January	305.9500	306.4500	306.9500
599	2020-01-20	US DOLLAR	2020	January	305.9500	306.4500	306.9500
600	2020-01-17	US DOLLAR	2020	January	305.9000	306.4000	306.9000
601	2020-01-16	US DOLLAR	2020	January	305.9000	306.4000	306.9000
602	2020-01-15	US DOLLAR	2020	January	305.9000	306.4000	306.9000
603	2020-01-14	US DOLLAR	2020	January	305.9000	306.4000	306.9000
604	2020-01-13	US DOLLAR	2020	January	305.9500	306.4500	306.9500
605	2020-01-10	US DOLLAR	2020	January	305.9500	306.4500	306.9500
606	2020-01-08	US DOLLAR	2020	January	305.9500	306.4500	306.9500
607	2020-01-07	US DOLLAR	2020	January	306.0000	306.5000	307.0000
608	2020-01-06	US DOLLAR	2020	January	306.0000	306.5000	307.0000
609	2020-01-03	US DOLLAR	2020	January	306.0000	306.5000	307.0000
610	2020-01-02	US DOLLAR	2020	January	306.0000	306.5000	307.0000
611	2019-12-30	US DOLLAR	2019	December	306.0000	306.5000	307.0000
612	2019-12-27	US DOLLAR	2019	December	306.0000	306.5000	307.0000
613	2019-12-24	US DOLLAR	2019	December	306.0000	306.5000	307.0000
614	2019-12-23	US DOLLAR	2019	December	306.0000	306.5000	307.0000
615	2019-12-20	US DOLLAR	2019	December	305.9500	306.4500	306.9500
616	2019-12-19	US DOLLAR	2019	December	305.9500	306.4500	306.9500
617	2019-12-18	US DOLLAR	2019	December	305.9500	306.4500	306.9500
618	2019-12-17	US DOLLAR	2019	December	305.9500	306.4500	306.9500
619	2019-12-16	US DOLLAR	2019	December	305.9500	306.4500	306.9500
620	2019-12-13	US DOLLAR	2019	December	305.9000	306.4000	306.9000
621	2019-12-12	US DOLLAR	2019	December	305.9000	306.4000	306.9000
622	2019-12-10	US DOLLAR	2019	December	305.9000	306.4000	306.9000
623	2019-12-09	US DOLLAR	2019	December	305.9000	306.4000	306.9000
624	2019-12-06	US DOLLAR	2019	December	305.9500	306.4500	306.9500
625	2019-12-05	US DOLLAR	2019	December	305.9500	306.4500	306.9500
626	2019-12-04	US DOLLAR	2019	December	305.9500	306.4500	306.9500
627	2019-12-03	US DOLLAR	2019	December	305.9500	306.4500	306.9500
628	2019-12-02	US DOLLAR	2019	December	305.9500	306.4500	306.9500
629	2019-11-29	US DOLLAR	2019	November	306.0000	306.5000	307.0000
630	2019-11-28	US DOLLAR	2019	November	306.0000	306.5000	307.0000
631	2019-11-27	US DOLLAR	2019	November	306.0000	306.5000	307.0000
632	2019-11-26	US DOLLAR	2019	November	306.0000	306.5000	307.0000
633	2019-11-25	US DOLLAR	2019	November	305.9500	306.4500	306.9500
634	2019-11-22	US DOLLAR	2019	November	305.9500	306.4500	306.9500
635	2019-11-21	US DOLLAR	2019	November	305.9500	306.4500	306.9500
636	2019-11-20	US DOLLAR	2019	November	305.9500	306.4500	306.9500
637	2019-11-19	US DOLLAR	2019	November	305.9500	306.4500	306.9500
638	2019-11-18	US DOLLAR	2019	November	305.9500	306.4500	306.9500
639	2019-11-15	US DOLLAR	2019	November	305.9000	306.4000	306.9000
640	2019-11-14	US DOLLAR	2019	November	305.9000	306.4000	306.9000
641	2019-11-13	US DOLLAR	2019	November	305.9000	306.4000	306.9000
642	2019-11-12	US DOLLAR	2019	November	305.9000	306.4000	306.9000
643	2019-11-08	US DOLLAR	2019	November	305.9000	306.4000	306.9000
644	2019-11-07	US DOLLAR	2019	November	305.9000	306.4000	306.9000
645	2019-11-06	US DOLLAR	2019	November	305.9500	306.4500	306.9500
646	2019-11-05	US DOLLAR	2019	November	305.9500	306.4500	306.9500
647	2019-11-04	US DOLLAR	2019	November	305.9500	306.4500	306.9500
648	2019-11-01	US DOLLAR	2019	November	306.0000	306.5000	307.0000
649	2019-10-31	US DOLLAR	2019	October	306.0000	306.5000	307.0000
650	2019-10-30	US DOLLAR	2019	October	306.0000	306.5000	307.0000
651	2019-10-29	US DOLLAR	2019	October	306.0000	306.5000	307.0000
652	2019-10-25	US DOLLAR	2019	October	305.9500	306.4500	306.9500
653	2019-10-24	US DOLLAR	2019	October	305.9500	306.4500	306.9500
654	2019-10-23	US DOLLAR	2019	October	305.9500	306.4500	306.9500
655	2019-10-22	US DOLLAR	2019	October	305.9500	306.4500	306.9500
656	2019-10-21	US DOLLAR	2019	October	305.9000	306.4000	306.9000
657	2019-10-18	US DOLLAR	2019	October	305.9000	306.4000	306.9000
658	2019-10-17	US DOLLAR	2019	October	305.9000	306.4000	306.9000
659	2019-10-16	US DOLLAR	2019	October	305.9000	306.4000	306.9000
660	2019-10-15	US DOLLAR	2019	October	305.9500	306.4500	306.9500
661	2019-10-14	US DOLLAR	2019	October	305.9500	306.4500	306.9500
662	2019-10-11	US DOLLAR	2019	October	305.9500	306.4500	306.9500
663	2019-10-10	US DOLLAR	2019	October	305.9500	306.4500	306.9500
664	2019-10-09	US DOLLAR	2019	October	306.0000	306.5000	307.0000
665	2019-10-08	US DOLLAR	2019	October	306.0000	306.5000	307.0000
666	2019-10-07	US DOLLAR	2019	October	306.0000	306.5000	307.0000
667	2019-10-04	US DOLLAR	2019	October	306.0000	306.5000	307.0000
668	2019-10-03	US DOLLAR	2019	October	306.0000	306.5000	307.0000
669	2019-10-02	US DOLLAR	2019	October	306.0000	306.5000	307.0000
670	2019-09-30	US DOLLAR	2019	September	306.0000	306.5000	307.0000
671	2019-09-27	US DOLLAR	2019	September	305.9500	306.4500	306.9500
672	2019-09-26	US DOLLAR	2019	September	305.9500	306.4500	306.9500
673	2019-09-25	US DOLLAR	2019	September	305.9500	306.4500	306.9500
674	2019-09-24	US DOLLAR	2019	September	305.9500	306.4500	306.9500
675	2019-09-23	US DOLLAR	2019	September	305.9500	306.4500	306.9500
676	2019-09-19	US DOLLAR	2019	September	305.9000	306.4000	306.9000
677	2019-09-18	US DOLLAR	2019	September	305.9000	306.4000	306.9000
678	2019-09-17	US DOLLAR	2019	September	305.9000	306.4000	306.9000
679	2019-09-16	US DOLLAR	2019	September	305.9000	306.4000	306.9000
680	2019-09-13	US DOLLAR	2019	September	305.9000	306.4000	306.9000
681	2019-09-12	US DOLLAR	2019	September	305.8500	306.3500	306.8500
682	2019-09-11	US DOLLAR	2019	September	305.8500	306.3500	306.8500
683	2019-09-10	US DOLLAR	2019	September	305.8500	306.3500	306.8500
684	2019-09-09	US DOLLAR	2019	September	305.9000	306.4000	306.9000
685	2019-09-06	US DOLLAR	2019	September	305.9000	306.4000	306.9000
686	2019-09-05	US DOLLAR	2019	September	305.9000	306.4000	306.9000
687	2019-09-04	US DOLLAR	2019	September	305.9500	306.4500	306.9500
688	2019-09-03	US DOLLAR	2019	September	305.9500	306.4500	306.9500
689	2019-09-02	US DOLLAR	2019	September	305.9500	306.4500	306.9500
690	2019-08-30	US DOLLAR	2019	August	306.0000	306.5000	307.0000
